a,b,c
0.9377732940293946,-0.7294390509080578,-1.1601722665137086
0.2562555409464217,-0.3330847750066163,0.2881048456961921
0.505509110197754,-0.939253126118944,0.8375396959750834
0.47780526121383293,-0.42789591516870734,0.41492013743437584
0.557418236505998,-0.5421929311365833,-2.1997607704522637
0.6240845210428739,-1.1967020164965796,1.7526433741912455
0.25104269487379255,-0.510685132712592,2.6449619898270655
0.7462535571916378,-1.1412030871583225,1.8855120405497436
0.6652885895983777,-0.3597602347866502,-0.8617489800668237
0.6973981794172381,-0.35404571067511453,1.9694047392271228
0.8540028084842299,-0.3835257452044532,-1.341996322395634
0.5808994543127277,-1.0756570336376623,0.31026895794961606
0.8114720323482995,-1.1143080961700007,-2.8158690380107667
0.9353589633047122,-1.278639926123092,0.9192903083564892
0.9717930402720085,-1.1090240125725301,0.4865141575691194
0.7054489496275506,-1.5339977202210604,0.06651831559883321
0.56681786664326,-1.3099730799782114,0.9378312422824872
0.418139464810554,-1.5983355509926174,-1.142953790986479
0.8746496211536313,-0.6563971043696656,1.975778854408188
0.9818352317870458,-1.1779916225335072,2.4204188553457175
0.6469788244012125,-0.9222024966830797,0.7252652826575076
0.7363039025596612,-0.6186129045032391,2.2566472615294457
0.5760521693198907,-0.362071808178465,0.4778644594375346
0.9471210734423697,-0.9000918562862186,1.6560306582763311
0.6201100015771408,-0.3547899650248455,-0.7158958787404691
0.793876877929027,-1.2171392454804253,0.3408092813717139
0.8901521416992421,-1.000617276212913,0.15812934403710843
1.0371205256209417,-0.7903481309493622,-0.1138313779345719
0.7356419436513092,-0.7867977044883134,0.10312562434881138
0.6553589721996038,-1.187485928184583,-0.06548283406911395
0.9263750879596045,-0.8316488293941936,0.15583762381533328
0.42823909508301156,-0.7896475513680696,1.4052822964926956
0.2957520923521339,-1.4648715889525867,2.732492437163814
1.1189794884611692,-1.0432250857124203,-2.5533323611745877
0.9677341956765501,-1.5315642832826095,0.7145635042033602
0.21285854287032155,-1.3229742646434304,-0.9069147244958594
0.21450781317410672,-1.0926475618285225,-1.007443276839227
0.8319967409482666,-1.3092826915891416,0.48547296607693396
0.8479628010727942,-1.212844449416859,0.8306507940234813
1.0277144463916914,-1.4368046447397345,1.0121360671039394
0.508461194306232,-1.5050434345799246,1.0707834400279739
0.4380484773155116,-1.7767824875823142,1.0539272894752643
0.7909454941494517,-0.5873613855203085,-0.6989976906394156
0.5847611301921999,-0.11660310329853249,1.0127342831477433
0.5666710117420632,-1.183508986734658,1.6616061811101244
0.44820166240620846,-1.1272081905778661,-1.443573188250686
0.4897791052740619,-1.1084282298769632,-0.5056768899867667
0.2968659899345378,-0.5701581752047362,-0.5774417054740609
0.5349138365814878,-1.37588123494237,-0.1863646312070641
1.0010890855065135,-0.8669607581817461,0.27247804922462865
0.8419763465703681,-0.7591655001068818,-0.8778854589892737
0.569337971393024,-0.5365232810697489,-0.16577993564667687
0.4030126274037063,-0.6446802074405545,-0.913121269356688
0.9887465291046323,-1.2341216746916583,0.9770491539891919
0.9078922642512142,-0.7111993314220458,-0.5327549117902536
0.204385996052934,-0.7156710614607519,0.3012681391515923
0.8144850729599182,-0.4940137028941284,2.098147485440281
0.558329526287628,-1.2401022425196764,1.1716015270268738
0.4532003521443306,-1.0824026473951562,0.512547917449924
0.04250691794851795,-0.9370338192605046,0.32903767246963717
0.8907048822867031,-0.7462164750013118,2.3837273249264563
0.9188277259259157,-0.31443397645650417,2.6480528151530516
0.7253600865249983,-1.6468651542910007,-0.2054683353240708
0.06921949524961614,-1.2670530867249015,0.2149406718649946
1.1078556042202907,-1.3049244376434646,1.3081521741091287
0.9457486131528542,-1.0370218762338324,-0.3627888729360537
0.4639514261227998,-1.4650099479512673,-0.5200790155416728
0.4623863590627952,-1.0821545147327503,0.5984223743639951
0.23430585738353277,-0.9321466032658142,1.4608813839188033
0.3827304187600128,-1.2345493753709957,0.304443684018321
0.30646408891638494,-1.0791901460675526,1.265313936851713
0.5403745466146416,-1.0083049801346582,2.1396973377415054
0.6400359634373586,-0.768578358329133,-1.2682699419107921
0.6779594260173546,-0.8796635600955667,0.5639951513389297
0.535523546338413,-1.5117254049285462,0.16545450674787093
0.561412667777674,-0.6777902428643616,-0.7781386757897973
0.5580342923141639,-0.9017547706235458,2.1240435663947332
0.35794170185499635,-0.7436218390598416,-1.6693420741269338
0.63447375069315,-0.3817522480828901,-1.4795608065028112
0.3956431725333828,-0.7899264084104869,-0.24288121199881038
0.2779602716145055,-1.2313036100821553,0.7556305387583999
0.25425786178557597,-0.7341918824319231,0.5192286802425171
0.662477686115329,-0.7930731065701179,0.6559552380645415
0.7352922840877941,-0.8324780120409551,-0.676101719863803
0.9584272984804062,-0.5895206362469109,-2.4345733349384355
0.7280121566694775,-1.2025676495979507,-1.2200029463376207
0.4030001344668262,-0.6976803073530451,0.4392613688943194
0.15973229952217727,-1.1583947803349024,1.9713848058684942
0.6514260125249131,-1.393039989198195,-0.037168541183739384
0.3017077113658091,-0.31486116720244794,1.2149915469830157
0.4496266482618788,-1.0783370417014575,1.7532526151445147
0.3572508081324928,-0.9683092088030137,-0.2793656348160894
1.0513520885640124,-0.7577931405061372,-0.06689728058980467
0.5091829739907934,-1.1784146814815164,-0.9589298808351238
0.8776320454337707,-0.737898418126565,1.1428777839849698
-0.10340753297320746,-0.3656481178276788,-0.5693426348325166
0.9569344532199348,-1.1612272727961794,2.0316917861169244
0.8835530213661427,-0.5612669175754432,3.508761564767916
0.584970063153713,-1.1548327755597692,1.3556759688310163
0.8151896147988144,-1.043881634183837,0.43147668916140525
0.340029994891768,-0.6503586500190133,-0.5633273903270797
0.8518805068581898,-1.2227956279135126,-1.0004246331163424
1.2027117468192223,-0.700025088194394,-2.409682347668141
0.3063849499751084,-1.0417898141645137,0.6705449802913238
0.7550230833741399,-1.0449383590159669,-0.20920231437334608
0.149347318493572,-0.833850301798517,-0.6186273441272163
0.4898652091353424,-0.7280965439335487,0.5233073961908394
0.43258309814814705,-1.3700195782563824,-0.912405704580407
0.9375582643122974,-1.2395728324014639,1.9269969564795406
0.5951279979087687,-0.9143247028215693,-0.9231062978662469
0.8627113929363129,-0.870623360392122,-0.22346049078488694
0.8998030168506839,-0.23201861494459888,1.6240136050637373
0.6035149286609405,-1.0257201405962841,0.6506770813945368
0.5567718574878141,-1.1967016284646939,0.592330556582425
0.8774135853752868,-1.3533144993555317,1.2196666340769888
0.7048552021971345,-0.8445460411770803,0.5463579966668137
0.11474977260788714,-0.9108528022079516,-0.41019036923390156
0.035113956322227406,-0.42861846387783337,0.49890124142286996
0.8027133709509473,-1.2703263324095966,0.7796361916909141
0.7447386363883466,-1.2804730768098458,0.8099423405584069
0.414913367709655,-0.8931231832021412,0.06904468896241997
0.2563325037751987,-0.949443871123712,0.42162639942721925
1.3123326848236059,-0.7847192320565867,1.5098463499755994
0.6151398969653205,-0.21087342936080275,-1.2836805723245068
0.6244340776952335,-1.4664084195508558,0.4479907978858334
0.22368468015363974,-0.8526767746658945,-0.16439479118025974
0.9949627342014713,-0.430807621257232,0.2760797856169937
0.5033492233445443,-0.8083520107609979,0.8422664951636939
0.6483234513672805,-0.6993755590676739,-1.463118573225885
0.8920178261197785,-0.8565336524203362,0.37824950300610405
0.4176486459692736,-1.1823614190663119,-0.17167073838314004
1.1958783704891394,-1.0158153274498416,-0.2313831079183912
0.4669845890212518,-0.5642755627047197,-0.903747315573575
0.47507872825235153,-1.27188233618255,-0.18437830687202422
0.9707525735368523,-1.0713817835836115,2.7365426149667873
0.956170019267927,-0.6776243295187442,0.2366167258460169
0.3712903478792584,-0.6143039595050752,-0.04536391399151139
0.2551639663230462,-1.0221916318896545,-1.2602429380189115
0.6286772381304959,-0.7075415835650303,-0.17950641505866108
0.28116064897142107,-1.1136821879479724,-1.5612289846709637
1.051563925602796,-1.0366967801278417,-0.15305064854606457
0.15636369145951623,-1.335916609269926,2.452909497440228
0.7311284315390312,-0.587892260935414,1.068901647004374
0.5817435442755542,-0.6292584487063873,1.9253650419786104
0.6437178141976099,-0.9874920323665423,-2.5148111361419327
0.610691250471773,-0.7120627443641412,0.20307824325922874
0.2608904658584056,-0.7306468641528626,1.8884619901123711
0.6804238665517396,-0.8899797531991976,1.0898802049400895
0.2964211372157441,-1.208612919898902,1.0889257675994546
1.0555469922775667,-1.2886717589667989,-0.749998209135846
0.46002083756397455,-0.533206860329882,0.8490558736007856
0.5495595832904593,-1.4919378835981654,0.8544869806830985
0.38654754577672557,-1.237780109319818,-0.7200531600769385
1.1123472285806029,-0.28573589014169026,0.9239519779300069
0.3767484028810311,-0.2106470947923868,-0.40807401184269865
0.632932884130252,-0.3064682533843864,1.1123871395485028
0.5902554909038863,-0.7907717085193269,0.8608620177730826
0.8944007412949984,-1.0260577340695796,-0.7348411632611686
0.3443086621082938,-0.3272521617908917,-0.7510682409338628
0.7312708125807978,-0.5237091815317875,-1.135854605358719
0.39592154851946365,-0.6357634549551746,1.0913243413923372
0.5366230297353727,-0.7231926168390272,1.7324904554445084
0.630498513421439,-0.59509713323096,-1.1494115289384252
0.2525658545263152,-1.436786150535215,0.3734301434417386
0.38336602929694635,-0.9904085418337866,-0.879417195177738
0.8826446370988564,-0.23138073348907845,1.2671432502818187
0.4329929237633052,-1.237610267729133,0.12214796082519598
0.6794292399362336,-0.79051896679457,-1.643239373357825
0.6168080418275468,-0.930527329962824,-0.9812249524225428
0.49922712315794693,-0.879266634995221,0.29757294261717465
0.7499690043686338,-0.6296096035971558,0.4603652250192941
0.6034335236428793,-1.1378336622705667,-1.056723391717339
1.1390154294696924,-0.4538380838680457,-0.09454026962829111
0.7874313710130397,-0.4740199078103853,0.6376970613383429
0.7284218595211743,-0.39039328406221524,-1.5791152895523104
0.538790358957875,-1.0078310906252077,-0.16571474481798837
0.675861557252413,-0.8869842335307497,1.2258803059400112
0.7516317197039954,-0.3919245026156306,2.442818051762376
1.1601832324276502,-0.7079172762584904,-1.3071632954041992
0.3314168041827532,-1.1052286567578955,0.6371981374693809
0.1713738927986768,-1.0529547859123223,1.3104672693138164
0.7263089812204903,-1.17685176103389,0.21851521011142494
0.437179853623624,-1.4035005410591508,0.36369017247748253
0.4393798165586994,-0.617587143994596,0.6213329514681463
0.4879837153662708,-1.0421162822220336,0.3469369892684655
0.5763082095442479,-1.437204782372459,-1.038127460637746
0.6925139779759895,-0.6963811224377517,-1.4143950587377072
0.6694274352418799,-1.3864882750221126,-0.41197798611215
0.7737263002531709,-1.3239409341283492,0.8513193159273982
0.4862139545555201,-0.03630119795203742,1.194765609956963
0.8196388561044103,-1.221859892426,-0.007792133231256382
0.7139846075020004,-0.7005397845760454,1.608326727225891
0.2906155397907417,-0.6218290269243361,0.45541590834628415
0.37153075472781916,-1.1966567187663804,0.6394673865575163
0.5246094464086948,-0.49117799134917917,0.2954436306197186
0.11078757747945313,-1.01682531347874,1.15107221541625
0.8385753961579467,-0.982025304797327,3.7617927624897525
0.9525752474840415,-0.9206692904941458,-0.8756009650896692
0.704665100625378,-0.1870009065237088,0.17756867871976698
0.39271709462800825,-1.0145215366441427,0.2542731118754306
0.6172607117944808,-0.5347957062401975,-2.1541795833001083
0.58158897485388,-1.3347088888170233,0.38962590722469964
0.2769853657022472,-0.35844150860713647,2.694254317101391
0.26383434894587987,-0.8239979389658463,-1.5644090203602603
0.7608707650398105,-1.2541165711071105,-1.0645265624395897
0.967670169066845,-1.8649717815793712,-1.0943827743415966
0.9400298544324598,-0.8053155461313914,-1.9797206367155555
0.06753751937006273,-0.782339229840417,0.6281209729399568
0.6350212124238728,-1.179167326131581,0.4637557038001689
0.32178566050124613,-0.3667693344906972,1.4105557387290037
0.8856093589517076,-0.27666047599435906,0.5227025497786979
1.0216357013790396,-0.9132642370152143,0.415088315097579
0.8341442859237195,-1.0195375757687142,0.9958050639128521
0.6677033764002609,-0.7445436400853855,-1.3099152943134948
0.6491619096735745,-1.3061752476045239,3.0803817211556592
0.6293272927166196,-0.6813353956645213,-2.189258569163961
0.7153513536550935,-1.4746743656156596,-0.07830781805061941
0.3643377153187862,-1.2784449765096009,0.10133632231863617
0.5352754114618793,-0.5188906687616709,-1.644331026458909
0.8730450358021232,-0.5640979060554164,0.6164130151027709
0.37056493626335046,-0.7427183640396213,0.7952858486625345
0.4235141292626597,-1.4674963430249783,-1.3311611347987722
0.6786160409683911,-1.2728117521873508,2.5724515918617974
0.6476049302324672,-1.3333613334411287,1.288914182908254
0.663353395346331,-1.4281742144842875,-1.5292800143676828
0.7154045260549133,-1.3530886816527392,1.207981222376451
0.4132073424752784,-0.6534205490159578,-0.43692530102717386
0.6680304367695568,-0.8196353167870999,-0.33189689359337093
0.5172132499979576,-1.4096907517840114,-3.4132864155262888
0.7998061596224886,-0.5242565883255816,2.4823389926233337
0.8332832623462986,-1.0481287275309115,0.05071392841835196
0.6463012168222602,-1.46832255271488,0.32122170369272746
0.9732195241806801,-1.1121507891877258,0.16487469763657978
-0.19694977489438503,-0.6998038199717426,0.1727964708523283
0.6505850822790489,-0.9271861294343798,0.3409171098117244
0.6921218196246688,-1.7258030630020995,-0.6681175845389061
0.628016518048466,-0.5160714616449911,1.9890287809358054
0.1711488097727222,-0.6147144779388746,1.3959823598825574
0.40490356539108235,-0.6713406695428257,-1.1185703477982794
1.2218723299473049,-1.3025961756725113,-0.19027882208190386
0.014171759145791333,-1.329524946933442,-0.5988577246832982
1.1460288824605696,-1.0159332078548418,2.2035198557487106
0.39997295463944155,-0.5455228423360117,-0.18741239456183917
0.43988150241753543,-1.2214561287731622,-0.30656682068604874
0.4237573360851588,-0.6024318699214407,-1.94034640242579
0.3571499143123792,-0.6946800212229716,2.0698857360715843
0.8069721560561747,-0.5516151547085598,0.9830858729035513
0.7013066139824494,-0.3203754467257163,-0.11729817412246343
0.4807320010146814,-0.7259619827839984,-0.14171035857883807
0.6151148558815388,-1.157515478911584,-0.5521753441620475
0.5387820483883015,-0.8584326172655303,0.38539674843915084
0.5907651349180898,-1.317083370353508,1.4805721038108102
0.9438376327103868,-0.580750309650647,1.2076929595148735
0.6490971124504719,-1.177433828507493,-1.8198051322663213
0.5054068682156156,-1.5201100381510015,-0.7521708231652127
0.3091868390648133,-1.2319759904183574,0.8579170727744265
0.7597058394662839,-0.8034979380580242,-0.4850759043498519
0.6956199736339136,-0.978890668055117,0.3565340577804853
0.3916203506796461,-1.2799162823777195,2.1894018811859954
0.92716213195235,-1.3857516650293171,-0.7270875590004623
0.6399804007264621,-1.0806756189365376,-0.6700413794075569
0.5956332978160315,-0.6885515430209076,0.3050063781417979
0.567167251886195,-1.0943881765725039,0.7646173188456944
0.5092612232684689,-0.8591281908584981,1.9897656940878017
0.5783609873529242,-0.9977255683404394,0.7091711200945368
0.6209250421278228,-1.1598543800018168,-2.025298487416542
0.5899385315097491,-0.7292498948667083,0.7697405114871283
0.11439288743950732,-0.8364834777047743,2.341375930630494
0.7595549542915052,-1.1481131706195093,-0.49620667191736684
0.5368248012829989,-1.04205055927506,0.09808160374700349
0.8051393753626083,-1.0907619214317106,0.42489099105069617
0.5429167850428205,-1.075349253374285,-0.7849226768615007
0.4524467100137313,-1.5124932829274322,0.7985928849894899
0.742961354146239,-1.2914318369140114,-1.0594642616144747
0.6160369086530333,-0.8030393388935062,0.21368071899036073
0.3793847254776931,-0.9011090001770132,-0.4345075894226849
1.0736406794627082,-0.7521259655673487,-1.0200765100706728
0.5830714955194424,-1.9174140593685882,0.11460893629485511
0.4862558483496534,-1.07535430001578,-0.541241189187423
0.19141538720380696,-1.393207548086152,0.05166674561319285
0.41458933257551495,-0.9967649950177409,0.27182026652612323
0.4692649248497765,-0.9408392036729856,-0.35958254595745737
0.6253296071793515,-0.6840537893151306,-0.11340255301770333
0.6874742585888565,-0.7902404995668839,0.3317164099181726
0.3455323123955196,-0.5451838641676486,-0.33284970525992935
0.7619839874388562,-1.0934773206890225,0.7654397000207704
0.6989689499539123,-0.9751003280018563,0.8971232044058146
0.9715359490076149,-1.2048027447118466,-2.472885883699103
0.45863871632802117,-0.16306776272187948,1.1607043596431241
0.531341925581376,-1.1919022173191514,1.0773846282382784
0.5451457868689797,-0.7208576372592596,0.9939123223883418
0.9008989002111579,-1.3407593583268937,-1.1741306602297465
0.7413613234708399,-0.8257723472188688,-0.5507459862924542
1.1248941987312788,-0.5029035162992364,-2.3894574440980225
0.9766996577272846,-1.2204624209699713,2.3354174713757816
0.9057916142335383,-0.22520356881393788,-0.6861222931626815
0.4721307928204176,-0.7667750183350861,2.8434795190825413
0.383672027273944,-0.5637669029106956,-1.2636299557088195
0.39316945450284563,-0.8076369386047667,-0.7663200007226161
0.47712495250332065,-1.3126768376345497,1.3785377239290606
0.7753945958342567,-0.5115741830041577,-1.412022456472219
0.4542362165040267,-1.0735524023018392,-0.9174908667292637
0.5553233061310806,-1.2835926115015253,-1.0491889059663404
0.5836684887542957,-0.8085322288221749,-1.351377740562089
0.7686802328855138,-0.3294369305022847,-0.7481431254505975
0.4434212360683906,-0.794751694619219,0.8744647781422127
0.8946234981485636,-0.9362337364958618,1.5349237794816535
0.9234113270451121,-1.2355025674151898,0.903048223373177
0.5434002866403173,-1.1369183549273885,0.10063592474537887
0.6555613353372659,-1.1581198935963992,1.386386957126076
0.17284076571213414,-1.1841338697833814,-0.11486813531769578
0.33523694787490543,-0.9472451620192534,-0.9089816777230786
0.9694148253818776,-0.5644549178605134,-1.2862024530004383
0.5981936433309482,-0.775406182370812,0.6208343908119021
0.9906121964781426,-1.183426868217304,0.901488766473019
0.35131348497061654,-1.4142824127649296,-1.8982316811413014
0.5487258624971932,-1.476073896003051,0.5384690869673093
0.37587722633975934,-0.92807156829011,-0.970587252444849
0.8016841919728735,-1.5558072553591948,0.6413023039316652
0.8622716679647597,-1.743715325952033,-0.13490629778611204
0.7556825164206582,-0.6957610452421639,0.009694392152539524
0.43718414541420536,-1.5808198378802036,-1.6976963301303327
0.9015543669699216,-0.39468219275565697,0.2637847117115479
1.142251296710075,-1.205915488051629,2.2073847172744347
0.2717049802563693,-1.0774024726810467,0.34090429748204243
1.169622595618318,-1.6401024520767835,1.4030513573790533
0.8230392512431325,-1.5501307770327515,0.28925228065165237
0.813376740140852,-1.3501648832925035,1.7081221512244147
0.7475365321603444,-1.0041759154333834,1.3008501259146004
0.3809224627233286,-1.137614467627772,1.065266170619379
0.38599627181441115,-0.7531491620259354,-0.8894485678315996
0.7201150614386397,-0.6686230762237843,1.836201717412989
0.38517984733822136,-0.9524991488470874,-2.7037035838403805
0.5265753157896418,-0.6783388205992467,-0.7316513725312442
0.6735082855092951,-1.2763468291594584,-0.9004777306723456
0.41071895775483774,-1.068185203860556,-0.37951701862630094
0.44614785548899016,-1.5205114650349123,1.0853139427257983
0.4545001108688647,-0.9807557404550173,0.002942951213888134
0.7514227057163545,-0.18825755677437103,0.6761176700989825
0.7726632916755724,-1.2386581075970025,1.4251908569711667
0.5370270851838768,-0.7863078349221319,-0.23120738478624842
0.6724059837868522,-0.6607478388564523,0.3652540664925174
0.646407369736272,-0.6735009952562935,1.7172963260944842
0.01665212808122909,-0.4567370890745375,1.1637306933485434
0.36882507701320505,-0.9668326426187656,-0.4608446866911633
0.5476156502977115,-0.7607154732513038,-0.34609695526027523
0.7636924965336238,-1.4511774340345895,-0.6525045702690838
0.6622315605094906,-0.3055914403254133,1.3667095366837383
0.6209892067986497,-0.48348399902313977,1.7601007453818835
0.9072510871504482,-1.4674352128294323,0.4352835704280855
0.7307403677646408,-1.1105150800928392,-1.1280767798821187
0.7553850388409985,-1.159672286620344,0.12239738511702358
1.0988078249350792,-0.6869292203838361,-0.5054492455146278
0.2799637345167288,-0.36476226647664933,0.05871073838299622
0.28706620212845135,-0.53542788256036,-1.4596814073011541
0.6223468754895666,-1.2956973986660802,-1.1634460409375704
0.3828871415129988,-0.974617806538632,-0.14112606708402972
0.8438862921097328,-0.7608330407543433,1.4045740284336083
0.5353447461879017,-0.44847562887363196,0.3395846586588302
0.867794256609065,-0.8262737480318424,-0.028286881934529492
0.5284778367561295,-1.36857755647823,1.2201983003416053
0.27928936878823407,-1.003931590610092,-0.010671297999415316
0.880608225020045,-0.8715028733166093,-0.09667345553850018
0.8934135546507285,-1.0240304041775874,-0.4825729933393253
0.6226415351550251,-0.9286416158286768,0.08295141873271163
0.8455257811148359,-0.49358829028859935,-1.2388017239645968
0.7544056709839596,-0.6676067561509922,2.2241154801469647
0.5525048693821353,-1.5397261806846232,-0.657077534419794
0.1845263568792079,-1.6882946405305266,1.302310429233676
0.8811970739689489,-1.2662709421253644,1.0741611561408833
0.39304839394223495,-0.7573949162001281,-0.26053500835901555
0.33770615916321484,-1.4233102021381068,0.5576108202228202
0.5299523018568061,-0.7949508842222874,-0.407499674304242
0.4603217678220137,-0.4814130052181702,1.213552158475166
0.7336014381315806,-0.7311789702633482,0.03253257656165257
0.6286153251576966,-1.9590135657654228,-0.1318792464891298
0.12977923888913817,-1.0014450830800865,-1.4843791342285801
0.831147008338783,-0.9218147534000896,0.24586292658874448
0.6724060333553409,-1.863635113345573,0.5537150986500198
0.610152318048666,-1.1983573365504274,1.3286631308415557
0.7898887735300789,-0.3900742951764984,2.3155201124200824
0.8328956618980851,-1.8059863694063438,-0.10666227203620127
0.564394171798613,-1.3785244640027547,-0.06575918257491041
0.5492324421143584,-1.6058651730990374,0.5699330876367685
0.6422194406887873,-0.7554328086016847,-1.583269521695894
1.1103086353751783,-1.3482732016337977,0.5617710292623078
1.110878261207031,-0.9735931582209862,-1.0289753272303803
0.6679678442059731,-1.1918800807259933,-0.26403761939492415
0.9632672931097096,-1.393821373939496,-0.38086274455473085
0.746838940067692,-1.0583709879070595,-0.5471925742207816
0.8740710205862775,-1.3083179884207212,-0.5305145229433903
0.33634057237603515,-1.5976269231426419,0.0661392573593117
0.6930992485497391,-0.5521065300177547,0.7711897798051129
0.3876846604961194,-0.6530506733162597,1.746244612214187
0.36441511564872053,-1.4735140766714028,-1.289984305384415
0.553001962768828,-1.2996555347006629,0.47392306258440425
0.7374069712229753,-1.0652191402300788,0.609053657096722
0.4585261532296088,-1.8289175793547696,0.4975119956300412
0.33375869647164547,-1.4588951652541637,0.0797896192682562
0.6396724117017454,-1.2211808992221345,2.748160326652729
0.5143601216086943,-0.04986770397783405,0.5356461084573794
0.6650421486131417,-0.7183967482020125,-1.7264499668964455
0.4527838276074773,-0.5626230931867796,-0.570528939578154
0.8293616493530533,-1.0334908072940687,-0.33518896572659534
0.5192730753091984,-1.2727693095294201,1.9016033682155562
0.2490841837079135,-1.4550563932174536,-1.0935358657815748
0.4286123830600716,-0.42869366985122265,-0.5400825888436356
0.09433457842846449,-0.6919956815200182,-0.8833852738831954
0.7734456118375531,-0.6471067663054674,-0.958057362304206
0.10068996372235957,-1.4693431597499118,1.3834560825563704
